case_id,resource,activity,start_time,end_time
804,unified_resource,Check credit history,2023-04-20T11:37:30.555,2023-04-20T11:49:46.570
807,unified_resource,Check application form completeness,2023-04-20T11:30:00.000,2023-04-20T11:50:53.615
805,unified_resource,Assess loan risk,2023-04-20T11:31:06.144,2023-04-20T11:51:06.144
801,unified_resource,Approve loan offer,2023-04-20T11:32:19.826,2023-04-20T11:52:19.826
807,unified_resource,Check credit history,2023-04-20T11:50:53.615,2023-04-20T11:52:48.817
801,unified_resource,Cancel application,2023-04-20T11:52:19.826,2023-04-20T11:57:19.826
804,unified_resource,AML check,2023-04-20T11:37:30.555,2023-04-20T12:00:34.934
805,unified_resource,Reject application,2023-04-20T11:51:06.144,2023-04-20T12:01:06.144
802,unified_resource,Appraise property,2023-04-20T09:51:25.710,2023-04-20T12:14:39.657
802,unified_resource,Check credit history,2023-04-20T09:33:36.285,2023-04-20T12:14:43.041
807,unified_resource,AML check,2023-04-20T11:50:53.615,2023-04-20T12:16:46.912
804,unified_resource,Appraise property,2023-04-20T12:14:39.657,2023-04-20T12:28:44.943
806,unified_resource,Check credit history,2023-04-20T11:19:03.889,2023-04-20T12:29:31.922
808,unified_resource,Check application form completeness,2023-04-20T12:00:00.000,2023-04-20T12:32:36.459
802,unified_resource,Assess loan risk,2023-04-20T12:14:43.041,2023-04-20T12:34:43.041
806,unified_resource,Appraise property,2023-04-20T11:31:06.144,2023-04-20T12:46:55.067
808,unified_resource,Check credit history,2023-04-20T12:32:36.459,2023-04-20T12:47:13.136
804,unified_resource,Assess loan risk,2023-04-20T12:28:44.943,2023-04-20T12:48:44.943
802,unified_resource,Design loan offer,2023-04-20T12:34:43.041,2023-04-20T12:58:18.894
807,unified_resource,Appraise property,2023-04-20T12:28:44.943,2023-04-20T13:01:05.343
804,unified_resource,Design loan offer,2023-04-20T12:48:44.943,2023-04-20T13:01:49.419
806,unified_resource,Assess loan risk,2023-04-20T12:46:55.067,2023-04-20T13:06:55.067
810,unified_resource,Check application form completeness,2023-04-20T13:00:00.000,2023-04-20T13:07:34.230
806,unified_resource,Design loan offer,2023-04-20T13:06:55.067,2023-04-20T13:10:04.109
810,unified_resource,Return application back to applicant,2023-04-20T13:07:34.230,2023-04-20T13:12:34.230
809,unified_resource,Check application form completeness,2023-04-20T12:30:00.000,2023-04-20T13:17:39.752
802,unified_resource,Approve loan offer,2023-04-20T12:58:18.894,2023-04-20T13:18:18.894
807,unified_resource,Assess loan risk,2023-04-20T13:01:05.343,2023-04-20T13:21:05.343
804,unified_resource,Approve loan offer,2023-04-20T13:01:49.419,2023-04-20T13:21:49.419
802,unified_resource,Approve application,2023-04-20T13:18:18.894,2023-04-20T13:23:18.894
808,unified_resource,AML check,2023-04-20T12:32:36.459,2023-04-20T13:24:08.527
804,unified_resource,Cancel application,2023-04-20T13:21:49.419,2023-04-20T13:26:49.419
809,unified_resource,Check credit history,2023-04-20T13:17:39.752,2023-04-20T13:27:18.195
809,unified_resource,Appraise property,2023-04-20T13:17:39.752,2023-04-20T13:30:59.369
808,unified_resource,Appraise property,2023-04-20T12:46:55.067,2023-04-20T13:31:54.126
807,unified_resource,Design loan offer,2023-04-20T13:21:05.343,2023-04-20T13:32:58.107
806,unified_resource,Approve loan offer,2023-04-20T13:18:18.894,2023-04-20T13:38:18.894
806,unified_resource,Cancel application,2023-04-20T13:38:18.894,2023-04-20T13:43:18.894
808,unified_resource,Assess loan risk,2023-04-20T13:31:54.126,2023-04-20T13:51:54.126
807,unified_resource,Approve loan offer,2023-04-20T13:32:58.107,2023-04-20T13:52:58.107
808,unified_resource,Design loan offer,2023-04-20T13:51:54.126,2023-04-20T13:55:46.524
809,unified_resource,AML check,2023-04-20T13:17:39.752,2023-04-20T13:57:36.117
807,unified_resource,Approve application,2023-04-20T13:52:58.107,2023-04-20T13:57:58.107
812,unified_resource,Check application form completeness,2023-04-20T14:00:00.000,2023-04-20T14:07:12.627
811,unified_resource,Check application form completeness,2023-04-20T13:30:00.000,2023-04-20T14:11:29.409
812,unified_resource,Return application back to applicant,2023-04-20T14:07:12.627,2023-04-20T14:12:12.627
810,unified_resource,Applicant completes form,2023-04-20T13:12:34.230,2023-04-20T14:12:34.230
808,unified_resource,Approve loan offer,2023-04-20T13:55:46.524,2023-04-20T14:15:46.524
811,unified_resource,Appraise property,2023-04-20T14:11:29.409,2023-04-20T14:15:47.527
809,unified_resource,Assess loan risk,2023-04-20T13:57:36.117,2023-04-20T14:17:36.117
808,unified_resource,Cancel application,2023-04-20T14:15:46.524,2023-04-20T14:20:46.524
811,unified_resource,AML check,2023-04-20T14:11:29.409,2023-04-20T14:22:54.758
810,unified_resource,Check application form completeness,2023-04-20T14:12:34.230,2023-04-20T14:37:25.413
809,unified_resource,Design loan offer,2023-04-20T14:17:36.117,2023-04-20T14:37:32.091
813,unified_resource,Check application form completeness,2023-04-20T14:30:00.000,2023-04-20T14:47:01.269
813,unified_resource,Appraise property,2023-04-20T14:47:01.269,2023-04-20T14:56:15.990
809,unified_resource,Approve loan offer,2023-04-20T14:37:32.091,2023-04-20T14:57:32.091
813,unified_resource,AML check,2023-04-20T14:47:01.269,2023-04-21T07:00:12.276
810,unified_resource,Appraise property,2023-04-20T14:37:25.413,2023-04-21T07:02:12.039
809,unified_resource,Approve application,2023-04-20T14:57:32.091,2023-04-21T07:02:32.091
810,unified_resource,AML check,2023-04-20T14:37:25.413,2023-04-21T07:04:59.491
813,unified_resource,Check credit history,2023-04-20T14:47:01.269,2023-04-21T07:05:37.955
812,unified_resource,Applicant completes form,2023-04-20T14:12:34.230,2023-04-21T07:12:34.230
812,unified_resource,Check application form completeness,2023-04-21T07:12:34.230,2023-04-21T07:12:42.839
810,unified_resource,Check credit history,2023-04-20T14:37:25.413,2023-04-21T07:14:59.210
814,unified_resource,Check application form completeness,2023-04-20T15:00:00.000,2023-04-21T07:16:44.667
814,unified_resource,Check credit history,2023-04-21T07:16:44.667,2023-04-21T07:17:41.269
812,unified_resource,Check credit history,2023-04-21T07:12:42.839,2023-04-21T07:24:04.083
812,unified_resource,AML check,2023-04-21T07:12:42.839,2023-04-21T07:25:06.294
813,unified_resource,Assess loan risk,2023-04-21T07:05:37.955,2023-04-21T07:25:37.955
810,unified_resource,Assess loan risk,2023-04-21T07:14:59.210,2023-04-21T07:34:59.210
815,unified_resource,Check application form completeness,2023-04-21T07:30:00.000,2023-04-21T07:35:23.935
813,unified_resource,Reject application,2023-04-21T07:25:37.955,2023-04-21T07:35:37.955
815,unified_resource,AML check,2023-04-21T07:35:23.935,2023-04-21T07:43:18.470
814,unified_resource,AML check,2023-04-21T07:16:44.667,2023-04-21T07:43:39.252
812,unified_resource,Appraise property,2023-04-21T07:12:42.839,2023-04-21T07:50:52.442
810,unified_resource,Design loan offer,2023-04-21T07:34:59.210,2023-04-21T07:52:20.857
815,unified_resource,Appraise property,2023-04-21T07:50:52.442,2023-04-21T07:55:22.376
816,unified_resource,Check application form completeness,2023-04-21T08:00:00.000,2023-04-21T08:00:21.017
816,unified_resource,Check credit history,2023-04-21T08:00:21.017,2023-04-21T08:01:07.053
816,unified_resource,AML check,2023-04-21T08:00:21.017,2023-04-21T08:07:02.459
812,unified_resource,Assess loan risk,2023-04-21T07:50:52.442,2023-04-21T08:10:52.442
810,unified_resource,Approve loan offer,2023-04-21T07:52:20.857,2023-04-21T08:12:20.857
811,unified_resource,Check credit history,2023-04-20T14:11:29.409,2023-04-21T08:17:15.086
810,unified_resource,Approve application,2023-04-21T08:12:20.857,2023-04-21T08:17:20.857
814,unified_resource,Appraise property,2023-04-21T07:16:44.667,2023-04-21T08:19:57.497
812,unified_resource,Reject application,2023-04-21T08:10:52.442,2023-04-21T08:20:52.442
817,unified_resource,Check application form completeness,2023-04-21T08:30:00.000,2023-04-21T08:32:29.943
817,unified_resource,AML check,2023-04-21T08:32:29.943,2023-04-21T08:32:51.113
817,unified_resource,Appraise property,2023-04-21T08:32:29.943,2023-04-21T08:36:57.280
811,unified_resource,Assess loan risk,2023-04-21T08:17:15.086,2023-04-21T08:37:15.086
814,unified_resource,Assess loan risk,2023-04-21T08:19:57.497,2023-04-21T08:39:57.497
814,unified_resource,Reject application,2023-04-21T08:39:57.497,2023-04-21T08:49:57.497
816,unified_resource,Appraise property,2023-04-21T08:00:21.017,2023-04-21T08:53:53.577
816,unified_resource,Assess loan risk,2023-04-21T08:53:53.577,2023-04-21T09:13:53.577
811,unified_resource,Design loan offer,2023-04-21T08:37:15.086,2023-04-21T09:14:49.923
816,unified_resource,Reject application,2023-04-21T09:13:53.577,2023-04-21T09:23:53.577
817,unified_resource,Check credit history,2023-04-21T08:32:29.943,2023-04-21T09:26:50.582
818,unified_resource,Check application form completeness,2023-04-21T09:00:00.000,2023-04-21T09:27:19.223
815,unified_resource,Check credit history,2023-04-21T07:35:23.935,2023-04-21T09:30:51.149
811,unified_resource,Approve loan offer,2023-04-21T09:14:49.923,2023-04-21T09:34:49.923
818,unified_resource,AML check,2023-04-21T09:27:19.223,2023-04-21T09:36:58.907
811,unified_resource,Cancel application,2023-04-21T09:34:49.923,2023-04-21T09:39:49.923
818,unified_resource,Appraise property,2023-04-21T09:27:19.223,2023-04-21T09:44:30.854
817,unified_resource,Assess loan risk,2023-04-21T09:26:50.582,2023-04-21T09:46:50.582
817,unified_resource,Design loan offer,2023-04-21T09:46:50.582,2023-04-21T09:48:06.358
815,unified_resource,Assess loan risk,2023-04-21T09:30:51.149,2023-04-21T09:50:51.149
815,unified_resource,Design loan offer,2023-04-21T09:50:51.149,2023-04-21T09:55:50.691
819,unified_resource,Check application form completeness,2023-04-21T09:30:00.000,2023-04-21T09:58:55.162
819,unified_resource,Appraise property,2023-04-21T09:58:55.162,2023-04-21T09:59:51.659
819,unified_resource,AML check,2023-04-21T09:58:55.162,2023-04-21T10:05:42.960
817,unified_resource,Approve loan offer,2023-04-21T09:48:06.358,2023-04-21T10:08:06.358
819,unified_resource,Check credit history,2023-04-21T09:58:55.162,2023-04-21T10:11:43.306
817,unified_resource,Cancel application,2023-04-21T10:08:06.358,2023-04-21T10:13:06.358
815,unified_resource,Approve loan offer,2023-04-21T09:55:50.691,2023-04-21T10:15:50.691
820,unified_resource,Check application form completeness,2023-04-21T10:00:00.000,2023-04-21T10:18:17.376
815,unified_resource,Cancel application,2023-04-21T10:15:50.691,2023-04-21T10:20:50.691
820,unified_resource,Return application back to applicant,2023-04-21T10:18:17.376,2023-04-21T10:23:17.376
818,unified_resource,Check credit history,2023-04-21T09:27:19.223,2023-04-21T10:30:48.802
821,unified_resource,Check application form completeness,2023-04-21T10:30:00.000,2023-04-21T10:31:35.903
819,unified_resource,Assess loan risk,2023-04-21T10:11:43.306,2023-04-21T10:31:43.306
819,unified_resource,Design loan offer,2023-04-21T10:31:43.306,2023-04-21T10:32:40.598
821,unified_resource,Check credit history,2023-04-21T10:31:35.903,2023-04-21T10:37:01.462
821,unified_resource,AML check,2023-04-21T10:31:35.903,2023-04-21T10:42:45.395
818,unified_resource,Assess loan risk,2023-04-21T10:30:48.802,2023-04-21T10:50:48.802
818,unified_resource,Design loan offer,2023-04-21T10:50:48.802,2023-04-21T10:51:13.547
819,unified_resource,Approve loan offer,2023-04-21T10:32:40.598,2023-04-21T10:52:40.598
819,unified_resource,Approve application,2023-04-21T10:52:40.598,2023-04-21T10:57:40.598
821,unified_resource,Appraise property,2023-04-21T10:31:35.903,2023-04-21T10:58:35.359
822,unified_resource,Check application form completeness,2023-04-21T11:00:00.000,2023-04-21T11:05:31.341
822,unified_resource,Appraise property,2023-04-21T11:05:31.341,2023-04-21T11:11:09.624
818,unified_resource,Approve loan offer,2023-04-21T10:51:13.547,2023-04-21T11:11:13.547
818,unified_resource,Cancel application,2023-04-21T11:11:13.547,2023-04-21T11:16:13.547
821,unified_resource,Assess loan risk,2023-04-21T10:58:35.359,2023-04-21T11:18:35.359
820,unified_resource,Applicant completes form,2023-04-21T10:23:17.376,2023-04-21T11:23:17.376
821,unified_resource,Design loan offer,2023-04-21T11:18:35.359,2023-04-21T11:26:25.397
820,unified_resource,Check application form completeness,2023-04-21T11:23:17.376,2023-04-21T11:30:02.057
820,unified_resource,Appraise property,2023-04-21T11:30:02.057,2023-04-21T11:36:52.772
820,unified_resource,AML check,2023-04-21T11:30:02.057,2023-04-21T11:40:59.371
821,unified_resource,Approve loan offer,2023-04-21T11:26:25.397,2023-04-21T11:46:25.397
821,unified_resource,Approve application,2023-04-21T11:46:25.397,2023-04-21T11:51:25.397
823,unified_resource,Check application form completeness,2023-04-21T11:30:00.000,2023-04-21T11:56:17.498
820,unified_resource,Check credit history,2023-04-21T11:30:02.057,2023-04-21T11:56:41.795
824,unified_resource,Check application form completeness,2023-04-21T12:00:00.000,2023-04-21T12:03:34.763
824,unified_resource,Check credit history,2023-04-21T12:03:34.763,2023-04-21T12:07:57.677
823,unified_resource,Check credit history,2023-04-21T11:56:17.498,2023-04-21T12:10:36.849
822,unified_resource,AML check,2023-04-21T11:05:31.341,2023-04-21T12:11:33.671
823,unified_resource,AML check,2023-04-21T11:56:17.498,2023-04-21T12:15:50.472
823,unified_resource,Appraise property,2023-04-21T11:56:17.498,2023-04-21T12:15:50.625
820,unified_resource,Assess loan risk,2023-04-21T11:56:41.795,2023-04-21T12:16:41.795
820,unified_resource,Reject application,2023-04-21T12:16:41.795,2023-04-21T12:26:41.795
824,unified_resource,AML check,2023-04-21T12:11:33.671,2023-04-21T12:28:07.335
823,unified_resource,Assess loan risk,2023-04-21T12:15:50.625,2023-04-21T12:35:50.625
823,unified_resource,Reject application,2023-04-21T12:35:50.625,2023-04-21T12:45:50.625
825,unified_resource,Check application form completeness,2023-04-21T12:30:00.000,2023-04-21T13:01:14.759
826,unified_resource,Check application form completeness,2023-04-21T13:00:00.000,2023-04-21T13:08:02.141
826,unified_resource,Check credit history,2023-04-21T13:08:02.141,2023-04-21T13:09:16.533
826,unified_resource,AML check,2023-04-21T13:08:02.141,2023-04-21T13:10:11.497
824,unified_resource,Appraise property,2023-04-21T12:03:34.763,2023-04-21T13:11:46.077
825,unified_resource,Appraise property,2023-04-21T13:01:14.759,2023-04-21T13:16:32.863
826,unified_resource,Appraise property,2023-04-21T13:11:46.077,2023-04-21T13:18:58.048
825,unified_resource,AML check,2023-04-21T13:01:14.759,2023-04-21T13:20:13.749
824,unified_resource,Assess loan risk,2023-04-21T13:11:46.077,2023-04-21T13:31:46.077
826,unified_resource,Assess loan risk,2023-04-21T13:18:58.048,2023-04-21T13:38:58.048
826,unified_resource,Design loan offer,2023-04-21T13:38:58.048,2023-04-21T13:40:28.096
825,unified_resource,Check credit history,2023-04-21T13:01:14.759,2023-04-21T13:41:03.450
824,unified_resource,Reject application,2023-04-21T13:31:46.077,2023-04-21T13:41:46.077
826,unified_resource,Approve loan offer,2023-04-21T13:40:28.096,2023-04-21T14:00:28.096
825,unified_resource,Assess loan risk,2023-04-21T13:41:03.450,2023-04-21T14:01:03.450
828,unified_resource,Check application form completeness,2023-04-21T14:00:00.000,2023-04-21T14:02:26.488
826,unified_resource,Cancel application,2023-04-21T14:00:28.096,2023-04-21T14:05:28.096
825,unified_resource,Reject application,2023-04-21T14:01:03.450,2023-04-21T14:11:03.450
822,unified_resource,Check credit history,2023-04-21T11:05:31.341,2023-04-21T14:14:36.367
829,unified_resource,Check application form completeness,2023-04-21T14:30:00.000,2023-04-21T14:31:48.618
822,unified_resource,Assess loan risk,2023-04-21T14:14:36.367,2023-04-21T14:34:36.367
829,unified_resource,Appraise property,2023-04-21T14:31:48.618,2023-04-21T14:34:48.462
827,unified_resource,Check application form completeness,2023-04-21T13:30:00.000,2023-04-21T14:37:04.915
827,unified_resource,Appraise property,2023-04-21T14:37:04.915,2023-04-21T14:39:31.614
827,unified_resource,Check credit history,2023-04-21T14:37:04.915,2023-04-21T14:42:07.230
822,unified_resource,Reject application,2023-04-21T14:34:36.367,2023-04-21T14:44:36.367
829,unified_resource,AML check,2023-04-21T14:31:48.618,2023-04-21T14:50:16.711
828,unified_resource,AML check,2023-04-21T14:02:26.488,2023-04-21T14:55:55.771
827,unified_resource,AML check,2023-04-21T14:50:16.711,2023-04-21T14:59:22.446
827,unified_resource,Assess loan risk,2023-04-21T14:59:22.446,2023-04-24T07:19:22.446
827,unified_resource,Reject application,2023-04-24T07:19:22.446,2023-04-24T07:29:22.446
828,unified_resource,Check credit history,2023-04-21T14:02:26.488,2023-04-24T07:33:42.149
831,unified_resource,Check application form completeness,2023-04-24T07:30:00.000,2023-04-24T07:38:10.784
830,unified_resource,Check application form completeness,2023-04-21T15:00:00.000,2023-04-24T07:40:26.629
830,unified_resource,AML check,2023-04-24T07:40:26.629,2023-04-24T07:47:39.533
831,unified_resource,AML check,2023-04-24T07:38:10.784,2023-04-24T07:47:49.477
828,unified_resource,Appraise property,2023-04-21T14:02:26.488,2023-04-24T08:01:06.977
831,unified_resource,Appraise property,2023-04-24T07:38:10.784,2023-04-24T08:04:20.032
832,unified_resource,Check application form completeness,2023-04-24T08:00:00.000,2023-04-24T08:05:26.557
832,unified_resource,Appraise property,2023-04-24T08:05:26.557,2023-04-24T08:05:31.385
830,unified_resource,Appraise property,2023-04-24T08:01:06.977,2023-04-24T08:06:11.908
831,unified_resource,Check credit history,2023-04-24T07:38:10.784,2023-04-24T08:06:51.479
829,unified_resource,Check credit history,2023-04-21T14:31:48.618,2023-04-24T08:16:21.709
828,unified_resource,Assess loan risk,2023-04-24T08:01:06.977,2023-04-24T08:21:06.977
830,unified_resource,Check credit history,2023-04-24T07:40:26.629,2023-04-24T08:25:08.721
831,unified_resource,Assess loan risk,2023-04-24T08:06:51.479,2023-04-24T08:26:51.479
828,unified_resource,Reject application,2023-04-24T08:21:06.977,2023-04-24T08:31:06.977
832,unified_resource,AML check,2023-04-24T08:05:26.557,2023-04-24T08:33:16.749
829,unified_resource,Assess loan risk,2023-04-24T08:16:21.709,2023-04-24T08:36:21.709
831,unified_resource,Reject application,2023-04-24T08:26:51.479,2023-04-24T08:36:51.479
833,unified_resource,Check application form completeness,2023-04-24T08:30:00.000,2023-04-24T08:40:56.639
833,unified_resource,Check credit history,2023-04-24T08:40:56.639,2023-04-24T08:43:12.475
830,unified_resource,Assess loan risk,2023-04-24T08:25:08.721,2023-04-24T08:45:08.721
833,unified_resource,AML check,2023-04-24T08:40:56.639,2023-04-24T08:45:28.749
829,unified_resource,Reject application,2023-04-24T08:36:21.709,2023-04-24T08:46:21.709
832,unified_resource,Check credit history,2023-04-24T08:05:26.557,2023-04-24T08:48:26.250
830,unified_resource,Reject application,2023-04-24T08:45:08.721,2023-04-24T08:55:08.721
833,unified_resource,Appraise property,2023-04-24T08:40:56.639,2023-04-24T08:58:12.832
832,unified_resource,Assess loan risk,2023-04-24T08:48:26.250,2023-04-24T09:08:26.250
834,unified_resource,Check application form completeness,2023-04-24T09:00:00.000,2023-04-24T09:14:33.584
834,unified_resource,Appraise property,2023-04-24T09:14:33.584,2023-04-24T09:15:49.509
834,unified_resource,Check credit history,2023-04-24T09:14:33.584,2023-04-24T09:18:11.921
833,unified_resource,Assess loan risk,2023-04-24T08:58:12.832,2023-04-24T09:18:12.832
832,unified_resource,Design loan offer,2023-04-24T09:08:26.250,2023-04-24T09:24:42.905
833,unified_resource,Reject application,2023-04-24T09:18:12.832,2023-04-24T09:28:12.832
835,unified_resource,Check application form completeness,2023-04-24T09:30:00.000,2023-04-24T09:36:22.195
835,unified_resource,Check credit history,2023-04-24T09:36:22.195,2023-04-24T09:36:51.227
834,unified_resource,AML check,2023-04-24T09:14:33.584,2023-04-24T09:38:10.327
835,unified_resource,AML check,2023-04-24T09:36:22.195,2023-04-24T09:39:56.731
832,unified_resource,Approve loan offer,2023-04-24T09:24:42.905,2023-04-24T09:44:42.905
832,unified_resource,Approve application,2023-04-24T09:44:42.905,2023-04-24T09:49:42.905
835,unified_resource,Appraise property,2023-04-24T09:36:22.195,2023-04-24T09:55:25.495
834,unified_resource,Assess loan risk,2023-04-24T09:38:10.327,2023-04-24T09:58:10.327
834,unified_resource,Design loan offer,2023-04-24T09:58:10.327,2023-04-24T09:58:40.934
835,unified_resource,Assess loan risk,2023-04-24T09:55:25.495,2023-04-24T10:15:25.495
835,unified_resource,Design loan offer,2023-04-24T10:15:25.495,2023-04-24T10:15:49.415
834,unified_resource,Approve loan offer,2023-04-24T09:58:40.934,2023-04-24T10:18:40.934
834,unified_resource,Cancel application,2023-04-24T10:18:40.934,2023-04-24T10:23:40.934
835,unified_resource,Approve loan offer,2023-04-24T10:15:49.415,2023-04-24T10:35:49.415
835,unified_resource,Cancel application,2023-04-24T10:35:49.415,2023-04-24T10:40:49.415
836,unified_resource,Check application form completeness,2023-04-24T10:00:00.000,2023-04-24T10:54:04.893
836,unified_resource,Check credit history,2023-04-24T10:54:04.893,2023-04-24T10:57:37.558
837,unified_resource,Check application form completeness,2023-04-24T10:30:00.000,2023-04-24T11:05:16.499
837,unified_resource,Appraise property,2023-04-24T11:05:16.499,2023-04-24T11:05:46.362
836,unified_resource,Appraise property,2023-04-24T10:54:04.893,2023-04-24T11:06:45.262
838,unified_resource,Check application form completeness,2023-04-24T11:00:00.000,2023-04-24T11:15:54.345
837,unified_resource,AML check,2023-04-24T11:05:16.499,2023-04-24T11:31:02.613
838,unified_resource,Check credit history,2023-04-24T11:15:54.345,2023-04-24T11:36:37.809
837,unified_resource,Check credit history,2023-04-24T11:05:16.499,2023-04-24T11:37:11.928
839,unified_resource,Check application form completeness,2023-04-24T11:30:00.000,2023-04-24T11:47:49.672
839,unified_resource,Check credit history,2023-04-24T11:47:49.672,2023-04-24T11:49:05.206
838,unified_resource,AML check,2023-04-24T11:31:02.613,2023-04-24T11:49:40.570
837,unified_resource,Assess loan risk,2023-04-24T11:37:11.928,2023-04-24T11:57:11.928
840,unified_resource,Check application form completeness,2023-04-24T12:00:00.000,2023-04-24T12:05:00.023
837,unified_resource,Reject application,2023-04-24T11:57:11.928,2023-04-24T12:07:11.928
839,unified_resource,AML check,2023-04-24T11:49:40.570,2023-04-24T12:18:16.507
840,unified_resource,Check credit history,2023-04-24T12:05:00.023,2023-04-24T12:19:33.298
836,unified_resource,AML check,2023-04-24T10:54:04.893,2023-04-24T12:21:02.233
839,unified_resource,Appraise property,2023-04-24T11:47:49.672,2023-04-24T12:25:23.886
841,unified_resource,Check application form completeness,2023-04-24T12:30:00.000,2023-04-24T12:30:25.066
840,unified_resource,Appraise property,2023-04-24T12:25:23.886,2023-04-24T12:34:31.624
836,unified_resource,Assess loan risk,2023-04-24T12:21:02.233,2023-04-24T12:41:02.233
841,unified_resource,Check credit history,2023-04-24T12:30:25.066,2023-04-24T12:42:28.985
839,unified_resource,Assess loan risk,2023-04-24T12:25:23.886,2023-04-24T12:45:23.886
841,unified_resource,AML check,2023-04-24T12:30:25.066,2023-04-24T12:46:35.992
839,unified_resource,Design loan offer,2023-04-24T12:45:23.886,2023-04-24T12:51:45.302
841,unified_resource,Appraise property,2023-04-24T12:34:31.624,2023-04-24T12:53:16.387
840,unified_resource,AML check,2023-04-24T12:18:16.507,2023-04-24T12:55:07.514
836,unified_resource,Design loan offer,2023-04-24T12:41:02.233,2023-04-24T13:08:34.346
842,unified_resource,Check application form completeness,2023-04-24T13:00:00.000,2023-04-24T13:10:45.351
839,unified_resource,Approve loan offer,2023-04-24T12:51:45.302,2023-04-24T13:11:45.302
841,unified_resource,Assess loan risk,2023-04-24T12:53:16.387,2023-04-24T13:13:16.387
840,unified_resource,Assess loan risk,2023-04-24T12:55:07.514,2023-04-24T13:15:07.514
839,unified_resource,Approve application,2023-04-24T13:11:45.302,2023-04-24T13:16:45.302
842,unified_resource,AML check,2023-04-24T13:10:45.351,2023-04-24T13:17:17.482
842,unified_resource,Check credit history,2023-04-24T13:10:45.351,2023-04-24T13:18:19.496
841,unified_resource,Reject application,2023-04-24T13:13:16.387,2023-04-24T13:23:16.387
838,unified_resource,Appraise property,2023-04-24T11:15:54.345,2023-04-24T13:24:50.250
840,unified_resource,Reject application,2023-04-24T13:15:07.514,2023-04-24T13:25:07.514
836,unified_resource,Approve loan offer,2023-04-24T13:08:34.346,2023-04-24T13:28:34.346
836,unified_resource,Approve application,2023-04-24T13:28:34.346,2023-04-24T13:33:34.346
843,unified_resource,Check application form completeness,2023-04-24T13:30:00.000,2023-04-24T13:38:34.087
838,unified_resource,Assess loan risk,2023-04-24T13:24:50.250,2023-04-24T13:44:50.250
838,unified_resource,Design loan offer,2023-04-24T13:44:50.250,2023-04-24T13:45:22.781
843,unified_resource,AML check,2023-04-24T13:38:34.087,2023-04-24T13:52:44.749
843,unified_resource,Appraise property,2023-04-24T13:38:34.087,2023-04-24T14:02:23.303
843,unified_resource,Check credit history,2023-04-24T13:38:34.087,2023-04-24T14:04:58.569
838,unified_resource,Approve loan offer,2023-04-24T13:45:22.781,2023-04-24T14:05:22.781
838,unified_resource,Cancel application,2023-04-24T14:05:22.781,2023-04-24T14:10:22.781
844,unified_resource,Check application form completeness,2023-04-24T14:00:00.000,2023-04-24T14:14:52.579
844,unified_resource,AML check,2023-04-24T14:14:52.579,2023-04-24T14:23:26.932
843,unified_resource,Assess loan risk,2023-04-24T14:04:58.569,2023-04-24T14:24:58.569
843,unified_resource,Design loan offer,2023-04-24T14:24:58.569,2023-04-24T14:26:45.419
842,unified_resource,Appraise property,2023-04-24T13:10:45.351,2023-04-24T14:44:14.093
843,unified_resource,Approve loan offer,2023-04-24T14:26:45.419,2023-04-24T14:46:45.419
844,unified_resource,Appraise property,2023-04-24T14:14:52.579,2023-04-24T14:48:00.796
843,unified_resource,Approve application,2023-04-24T14:46:45.419,2023-04-24T14:51:45.419
844,unified_resource,Check credit history,2023-04-24T14:14:52.579,2023-04-24T14:53:10.105
845,unified_resource,Check application form completeness,2023-04-24T14:30:00.000,2023-04-24T14:57:25.497
842,unified_resource,Assess loan risk,2023-04-24T14:44:14.093,2023-04-25T07:04:14.093
845,unified_resource,AML check,2023-04-24T14:57:25.497,2023-04-25T07:09:14.458
845,unified_resource,Check credit history,2023-04-24T14:57:25.497,2023-04-25T07:09:36.173
846,unified_resource,Check application form completeness,2023-04-24T15:00:00.000,2023-04-25T07:10:18.895
842,unified_resource,Design loan offer,2023-04-25T07:04:14.093,2023-04-25T07:10:25.860
844,unified_resource,Assess loan risk,2023-04-24T14:53:10.105,2023-04-25T07:13:10.105
845,unified_resource,Appraise property,2023-04-24T14:57:25.497,2023-04-25T07:13:49.419
842,unified_resource,Approve loan offer,2023-04-25T07:10:25.860,2023-04-25T07:30:25.860
844,unified_resource,Design loan offer,2023-04-25T07:13:10.105,2023-04-25T07:32:15.897
845,unified_resource,Assess loan risk,2023-04-25T07:13:49.419,2023-04-25T07:33:49.419
847,unified_resource,Check application form completeness,2023-04-25T07:30:00.000,2023-04-25T07:34:45.893
842,unified_resource,Approve application,2023-04-25T07:30:25.860,2023-04-25T07:35:25.860
847,unified_resource,Check credit history,2023-04-25T07:34:45.893,2023-04-25T07:37:05.407
846,unified_resource,AML check,2023-04-25T07:10:18.895,2023-04-25T07:38:30.415
846,unified_resource,Appraise property,2023-04-25T07:10:18.895,2023-04-25T07:38:33.062
845,unified_resource,Design loan offer,2023-04-25T07:33:49.419,2023-04-25T07:38:59.034
844,unified_resource,Approve loan offer,2023-04-25T07:32:15.897,2023-04-25T07:52:15.897
844,unified_resource,Cancel application,2023-04-25T07:52:15.897,2023-04-25T07:57:15.897
845,unified_resource,Approve loan offer,2023-04-25T07:38:59.034,2023-04-25T07:58:59.034
845,unified_resource,Approve application,2023-04-25T07:58:59.034,2023-04-25T08:03:59.034
847,unified_resource,Appraise property,2023-04-25T07:34:45.893,2023-04-25T08:05:51.564
